timestamp, hostName, cpuDemand, cpuUsage, cpuUtilization, cpuIdleTime, energyUsage
34740, host-2, 125440.0, 125440.0, 0.8, 0.8, 1331, 210.0
34740, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
34800, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
34800, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
34800, host-2, 125440.0, 125440.0, 0.8, 0.8, 756, 210.0
34800, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
34860, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
34860, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
34860, host-2, 125440.0, 125440.0, 0.799, 0.8, 127, 210.0
34860, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
34920, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
34920, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
34920, host-2, 125440.0, 125440.0, 0.799, 0.8, 571, 210.0
34920, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
34980, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
34980, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
34980, host-2, 125440.0, 125440.0, 0.8, 0.8, 892, 210.0
34980, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35040, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35040, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35040, host-2, 125440.0, 125440.0, 0.8, 0.8, 390, 210.0
35040, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35100, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35100, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35100, host-2, 125440.0, 125440.0, 0.798, 0.8, 104, 210.0
35100, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35160, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35160, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35160, host-2, 125440.0, 125440.0, 0.8, 0.8, 1520, 210.0
35160, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35220, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35220, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35220, host-2, 125440.0, 125440.0, 0.8, 0.8, 899, 210.0
35220, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35280, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35280, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35280, host-2, 125440.0, 125440.0, 0.8, 0.8, 1987, 210.0
35280, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35340, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35340, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35340, host-2, 125440.0, 125440.0, 0.799, 0.8, 406, 210.0
35340, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35400, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35400, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35400, host-2, 125440.0, 125440.0, 0.8, 0.8, 1621, 210.0
35400, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35460, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35460, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35460, host-2, 125440.0, 125440.0, 0.799, 0.8, 457, 210.0
35460, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35520, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35520, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35520, host-2, 125440.0, 125440.0, 0.799, 0.8, 522, 210.0
35520, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35580, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35580, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35580, host-2, 125440.0, 125440.0, 0.8, 0.8, 521, 210.0
35580, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35640, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35640, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35640, host-2, 125440.0, 125440.0, 0.8, 0.8, 755, 210.0
35640, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35700, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35700, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35700, host-2, 125440.0, 125440.0, 0.8, 0.8, 1198, 210.0
35700, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35760, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35760, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35760, host-2, 125440.0, 125440.0, 0.798, 0.8, 103, 210.0
35760, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35820, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35820, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35820, host-2, 125440.0, 125440.0, 0.799, 0.8, 991, 210.0
35820, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35880, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35880, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35880, host-2, 125440.0, 125440.0, 0.8, 0.8, 496, 210.0
35880, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35940, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35940, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
35940, host-2, 125440.0, 125440.0, 0.799, 0.8, 819, 210.0
35940, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36000, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36000, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36000, host-2, 125440.0, 125440.0, 0.8, 0.8, 958, 210.0
36000, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36060, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36060, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36060, host-2, 125440.0, 125440.0, 0.799, 0.8, 487, 210.0
36060, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36120, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36120, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36120, host-2, 125440.0, 125440.0, 0.8, 0.8, 1286, 210.0
36120, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36180, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36180, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36180, host-2, 125440.0, 125440.0, 0.8, 0.8, 801, 210.0
36180, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36240, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36240, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36240, host-2, 125440.0, 125440.0, 0.799, 0.8, 301, 210.0
36240, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36300, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36300, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36300, host-2, 125440.0, 125440.0, 0.8, 0.8, 635, 210.0
36300, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36360, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36360, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36360, host-2, 125440.0, 125440.0, 0.8, 0.8, 948, 207.5
36360, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36420, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36420, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36420, host-2, 125440.0, 125440.0, 0.799, 0.8, 358, 210.0
36420, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36480, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36480, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36480, host-2, 125440.0, 125440.0, 0.8, 0.8, 645, 210.0
36480, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36540, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36540, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36540, host-2, 123480.0, 123480.0, 0.8, 0.7875, 628, 207.5
36540, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36600, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36600, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36600, host-2, 125440.0, 125440.0, 0.799, 0.8, 673, 210.0
36600, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36660, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36660, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36660, host-2, 125440.0, 125440.0, 0.8, 0.8, 1143, 210.0
36660, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36720, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36720, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36720, host-2, 125440.0, 125440.0, 0.8, 0.8, 1431, 210.0
36720, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36780, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36780, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36780, host-2, 125440.0, 125440.0, 0.8, 0.8, 720, 210.0
36780, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36840, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36840, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36840, host-2, 125440.0, 125440.0, 0.799, 0.8, 557, 210.0
36840, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36900, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36900, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36900, host-2, 125440.0, 125440.0, 0.8, 0.8, 878, 210.0
36900, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36960, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36960, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
36960, host-2, 125440.0, 125440.0, 0.8, 0.8, 1057, 210.0
36960, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37020, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37020, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37020, host-2, 123480.0, 123480.0, 0.8, 0.7875, 1751, 207.5
37020, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37080, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37080, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37080, host-2, 125440.0, 125440.0, 0.799, 0.8, 929, 210.0
37080, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37140, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37140, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37140, host-2, 123480.0, 123480.0, 0.8, 0.7875, 684, 207.5
37140, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37200, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37200, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37200, host-2, 125440.0, 125440.0, 0.799, 0.8, 1017, 210.0
37200, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37260, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37260, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37260, host-2, 125440.0, 125440.0, 0.8, 0.8, 716, 210.0
37260, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37320, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37320, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37320, host-2, 125440.0, 125440.0, 0.8, 0.8, 803, 210.0
37320, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37380, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37380, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37380, host-2, 125440.0, 125440.0, 0.799, 0.8, 662, 210.0
37380, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37440, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37440, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37440, host-2, 123480.0, 123480.0, 0.8, 0.7875, 632, 207.5
37440, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37500, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37500, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37500, host-2, 125440.0, 125440.0, 0.799, 0.8, 312, 210.0
37500, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37560, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37560, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37560, host-2, 125440.0, 125440.0, 0.8, 0.8, 612, 210.0
37560, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37620, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37620, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37620, host-2, 125440.0, 125440.0, 0.799, 0.8, 605, 210.0
37620, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37680, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37680, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37680, host-2, 125440.0, 125440.0, 0.799, 0.8, 531, 210.0
37680, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37740, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37740, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37740, host-2, 125440.0, 125440.0, 0.799, 0.8, 927, 210.0
37740, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37800, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37800, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37800, host-2, 125440.0, 125440.0, 0.799, 0.8, 923, 207.5
37800, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37860, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37860, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37860, host-2, 125440.0, 125440.0, 0.799, 0.8, 1391, 210.0
37860, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37920, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37920, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37920, host-2, 125440.0, 125440.0, 0.8, 0.8, 339, 210.0
37920, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37980, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37980, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
37980, host-2, 125440.0, 125440.0, 0.799, 0.8, 388, 210.0
37980, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38040, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38040, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38040, host-2, 125440.0, 125440.0, 0.799, 0.8, 658, 210.0
38040, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38100, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38100, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38100, host-2, 125440.0, 125440.0, 0.8, 0.8, 770, 210.0
38100, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38160, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38160, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38160, host-2, 125440.0, 125440.0, 0.8, 0.8, 646, 210.0
38160, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38220, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38220, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38220, host-2, 125440.0, 125440.0, 0.799, 0.8, 664, 210.0
38220, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38280, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38280, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38280, host-2, 125440.0, 125440.0, 0.8, 0.8, 670, 210.0
38280, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38340, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38340, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38340, host-2, 123480.0, 123480.0, 0.8, 0.7875, 1541, 207.5
38340, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38400, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38400, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38400, host-2, 125440.0, 125440.0, 0.799, 0.8, 900, 210.0
38400, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38460, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38460, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38460, host-2, 125440.0, 125440.0, 0.8, 0.8, 818, 210.0
38460, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38520, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38520, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38520, host-2, 125440.0, 125440.0, 0.799, 0.8, 741, 210.0
38520, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38580, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38580, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38580, host-2, 125440.0, 125440.0, 0.8, 0.8, 393, 210.0
38580, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38640, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38640, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38640, host-2, 125440.0, 125440.0, 0.8, 0.8, 745, 210.0
38640, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38700, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38700, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38700, host-2, 125440.0, 125440.0, 0.799, 0.8, 743, 210.0
38700, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38760, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38760, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38760, host-2, 125440.0, 125440.0, 0.799, 0.8, 1120, 210.0
38760, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38820, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38820, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38820, host-2, 125440.0, 125440.0, 0.799, 0.8, 217, 210.0
38820, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38880, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38880, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38880, host-2, 125440.0, 125440.0, 0.8, 0.8, 396, 210.0
38880, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38940, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38940, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
38940, host-2, 125440.0, 125440.0, 0.8, 0.8, 710, 210.0
38940, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39000, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39000, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39000, host-2, 125440.0, 125440.0, 0.8, 0.8, 608, 210.0
39000, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39060, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39060, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39060, host-2, 125440.0, 125440.0, 0.8, 0.8, 922, 210.0
39060, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39120, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39120, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39120, host-2, 125440.0, 125440.0, 0.8, 0.8, 1199, 210.0
39120, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39180, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39180, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39180, host-2, 125440.0, 125440.0, 0.8, 0.8, 486, 210.0
39180, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39240, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39240, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39240, host-2, 125440.0, 125440.0, 0.8, 0.8, 906, 210.0
39240, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39300, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39300, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39300, host-2, 125440.0, 125440.0, 0.8, 0.8, 1262, 210.0
39300, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39360, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39360, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39360, host-2, 125440.0, 125440.0, 0.8, 0.8, 1295, 210.0
39360, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39420, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39420, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39420, host-2, 125440.0, 125440.0, 0.8, 0.8, 560, 210.0
39420, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39480, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39480, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39480, host-2, 125440.0, 125440.0, 0.799, 0.8, 703, 210.0
39480, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39540, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39540, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39540, host-2, 125440.0, 125440.0, 0.8, 0.8, 969, 210.0
39540, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39600, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39600, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39600, host-2, 125440.0, 125440.0, 0.799, 0.8, 277, 210.0
39600, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39660, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39660, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39660, host-2, 125440.0, 125440.0, 0.8, 0.8, 930, 210.0
39660, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39720, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39720, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39720, host-2, 125440.0, 125440.0, 0.799, 0.8, 949, 210.0
39720, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39780, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39780, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39780, host-2, 125440.0, 125440.0, 0.8, 0.8, 1307, 210.0
39780, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39840, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39840, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39840, host-2, 125440.0, 125440.0, 0.8, 0.8, 296, 210.0
39840, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39900, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39900, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39900, host-2, 125440.0, 125440.0, 0.8, 0.8, 163, 210.0
39900, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39960, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39960, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
39960, host-2, 125440.0, 125440.0, 0.799, 0.8, 610, 210.0
39960, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
40020, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
40020, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
40020, host-2, 125440.0, 125440.0, 0.8, 0.8, 395, 210.0
40020, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
40080, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
40080, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
40080, host-2, 125440.0, 125440.0, 0.8, 0.8, 798, 210.0
40080, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
40140, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
40140, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
40140, host-2, 125440.0, 125440.0, 0.8, 0.8, 1207, 210.0
40140, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
40200, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
40200, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
40200, host-2, 125440.0, 125440.0, 0.8, 0.8, 675, 210.0
40200, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
40260, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
40260, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
40260, host-2, 125440.0, 125440.0, 0.8, 0.8, 879, 210.0
40260, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
40320, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
40320, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
40320, host-2, 125440.0, 125440.0, 0.799, 0.8, 1266, 210.0
40320, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
40380, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
40380, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
40380, host-2, 125440.0, 125440.0, 0.8, 0.8, 691, 210.0
40380, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
40440, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
40440, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
40440, host-2, 125440.0, 125440.0, 0.799, 0.8, 897, 210.0
40440, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
40500, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
40500, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
40500, host-2, 125440.0, 125440.0, 0.8, 0.8, 1244, 210.0
40500, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
40560, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
40560, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
40560, host-2, 125440.0, 125440.0, 0.8, 0.8, 766, 210.0
40560, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
40620, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
40620, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
